,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
0,2015-07-20,41.46,42.55,39.8,40.47,PayPal,PYPL,Financials
1,2015-07-21,41.08,41.11,39.12,39.35,PayPal,PYPL,Financials
2,2015-07-22,39.35,39.7178,38.1,38.39,PayPal,PYPL,Financials
3,2015-07-23,38.74,38.75,36.93,37.01,PayPal,PYPL,Financials
4,2015-07-24,37.71,38.0,36.91,37.0,PayPal,PYPL,Financials
5,2015-07-27,36.78,37.38,36.22,36.39,PayPal,PYPL,Financials
6,2015-07-28,37.19,38.0,36.8296,37.6,PayPal,PYPL,Financials
7,2015-07-29,38.03,38.1,37.62,37.95,PayPal,PYPL,Financials
8,2015-07-30,38.04,39.01,37.715,38.45,PayPal,PYPL,Financials
9,2015-07-31,39.14,39.2,38.2199,38.7,PayPal,PYPL,Financials
10,2015-08-03,39.25,39.88,38.9,39.39,PayPal,PYPL,Financials
11,2015-08-04,39.91,39.91,38.43,38.95,PayPal,PYPL,Financials
12,2015-08-05,39.7,39.88,39.17,39.27,PayPal,PYPL,Financials
13,2015-08-06,39.63,39.74,38.55,38.85,PayPal,PYPL,Financials
14,2015-08-07,39.04,39.23,38.6,39.13,PayPal,PYPL,Financials
15,2015-08-10,39.43,39.69,38.7701,39.05,PayPal,PYPL,Financials
16,2015-08-11,38.93,39.28,38.72,38.85,PayPal,PYPL,Financials
17,2015-08-12,38.55,38.58,37.01,38.19,PayPal,PYPL,Financials
18,2015-08-13,38.4,38.49,37.44,37.62,PayPal,PYPL,Financials
19,2015-08-14,37.49,38.18,37.38,38.14,PayPal,PYPL,Financials
20,2015-08-17,38.3,38.75,37.7,38.73,PayPal,PYPL,Financials
21,2015-08-18,39.0,39.0,37.87,37.99,PayPal,PYPL,Financials
22,2015-08-19,37.87,38.1,37.03,37.19,PayPal,PYPL,Financials
23,2015-08-20,36.85,37.34,35.88,35.98,PayPal,PYPL,Financials
24,2015-08-21,35.57,36.11,33.83,34.25,PayPal,PYPL,Financials
25,2015-08-24,31.17,34.85,30.0,33.75,PayPal,PYPL,Financials
26,2015-08-25,35.44,35.46,32.7,32.7,PayPal,PYPL,Financials
27,2015-08-26,33.7,33.84,31.71,33.17,PayPal,PYPL,Financials
28,2015-08-27,34.0,34.77,33.16,34.62,PayPal,PYPL,Financials
29,2015-08-28,34.51,35.26,34.37,35.04,PayPal,PYPL,Financials
30,2015-08-31,35.49,35.51,34.77,35.0,PayPal,PYPL,Financials
31,2015-09-01,34.24,34.68,33.41,33.77,PayPal,PYPL,Financials
32,2015-09-02,34.6,35.08,33.835,35.07,PayPal,PYPL,Financials
33,2015-09-03,35.01,35.46,34.77,35.31,PayPal,PYPL,Financials
34,2015-09-04,34.71,34.72,33.78,34.29,PayPal,PYPL,Financials
35,2015-09-08,34.81,34.89,34.25,34.7,PayPal,PYPL,Financials
36,2015-09-09,34.92,34.95,33.88,34.37,PayPal,PYPL,Financials
37,2015-09-10,34.23,34.29,32.95,33.46,PayPal,PYPL,Financials
38,2015-09-11,33.27,33.59,32.61,33.55,PayPal,PYPL,Financials
39,2015-09-14,33.7,33.95,33.2,33.77,PayPal,PYPL,Financials
40,2015-09-15,33.72,33.95,32.67,33.8,PayPal,PYPL,Financials
41,2015-09-16,33.46,34.06,33.36,33.77,PayPal,PYPL,Financials
42,2015-09-17,33.72,33.99,33.08,33.32,PayPal,PYPL,Financials
43,2015-09-18,32.9,33.78,32.55,32.92,PayPal,PYPL,Financials
44,2015-09-21,33.66,34.62,33.43,34.25,PayPal,PYPL,Financials
45,2015-09-22,33.94,34.1,33.1899,33.35,PayPal,PYPL,Financials
46,2015-09-23,33.49,34.34,33.26,34.16,PayPal,PYPL,Financials
47,2015-09-24,34.0,34.07,33.38,33.91,PayPal,PYPL,Financials
48,2015-09-25,34.6,34.69,33.5,33.77,PayPal,PYPL,Financials
49,2015-09-28,33.68,33.68,32.155,32.25,PayPal,PYPL,Financials
