,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
28,2016-10-31,2.601,2.601,2.417,2.518,The Trade Desk,TTD,Communication Services
29,2016-11-01,2.544,2.57,2.5,2.524,The Trade Desk,TTD,Communication Services
30,2016-11-02,2.502,2.6,2.42,2.443,The Trade Desk,TTD,Communication Services
31,2016-11-03,2.426,2.4512,2.201,2.29,The Trade Desk,TTD,Communication Services
32,2016-11-04,2.293,2.4189,2.279,2.387,The Trade Desk,TTD,Communication Services
33,2016-11-07,2.416,2.434,2.2275,2.29,The Trade Desk,TTD,Communication Services
34,2016-11-08,2.426,2.43,2.255,2.28,The Trade Desk,TTD,Communication Services
35,2016-11-09,2.215,2.35,2.2,2.295,The Trade Desk,TTD,Communication Services
36,2016-11-10,2.39,2.434,2.3185,2.343,The Trade Desk,TTD,Communication Services
37,2016-11-11,2.501,2.649,2.402,2.545,The Trade Desk,TTD,Communication Services
38,2016-11-14,2.557,2.735,2.55,2.577,The Trade Desk,TTD,Communication Services
39,2016-11-15,2.584,2.612,2.503,2.525,The Trade Desk,TTD,Communication Services
40,2016-11-16,2.5,2.597,2.48,2.536,The Trade Desk,TTD,Communication Services
41,2016-11-17,2.557,2.646,2.541,2.593,The Trade Desk,TTD,Communication Services
42,2016-11-18,2.597,2.925,2.597,2.91,The Trade Desk,TTD,Communication Services
43,2016-11-21,2.886,3.048,2.8,2.933,The Trade Desk,TTD,Communication Services
44,2016-11-22,2.94,2.96,2.832,2.873,The Trade Desk,TTD,Communication Services
45,2016-11-23,2.871,3.05,2.819,3.019,The Trade Desk,TTD,Communication Services
46,2016-11-25,2.999,3.048,2.866,2.908,The Trade Desk,TTD,Communication Services
47,2016-11-28,2.928,2.928,2.571,2.67,The Trade Desk,TTD,Communication Services
48,2016-11-29,2.665,2.778,2.55,2.712,The Trade Desk,TTD,Communication Services
49,2016-11-30,2.694,2.7838,2.5815,2.658,The Trade Desk,TTD,Communication Services
50,2016-12-01,2.64,2.7,2.548,2.608,The Trade Desk,TTD,Communication Services
51,2016-12-02,2.587,2.648,2.562,2.62,The Trade Desk,TTD,Communication Services
52,2016-12-05,2.62,2.721,2.6091,2.662,The Trade Desk,TTD,Communication Services
53,2016-12-06,2.661,2.841,2.608,2.81,The Trade Desk,TTD,Communication Services
54,2016-12-07,2.812,2.8525,2.746,2.758,The Trade Desk,TTD,Communication Services
55,2016-12-08,2.753,2.8639,2.7,2.741,The Trade Desk,TTD,Communication Services
56,2016-12-09,2.756,2.843,2.706,2.747,The Trade Desk,TTD,Communication Services
57,2016-12-12,2.864,2.955,2.81,2.936,The Trade Desk,TTD,Communication Services
58,2016-12-13,2.94,3.038,2.867,2.929,The Trade Desk,TTD,Communication Services
59,2016-12-14,2.912,2.955,2.793,2.8,The Trade Desk,TTD,Communication Services
60,2016-12-15,2.81,2.965,2.804,2.952,The Trade Desk,TTD,Communication Services
61,2016-12-16,2.969,2.997,2.864,2.923,The Trade Desk,TTD,Communication Services
62,2016-12-19,2.936,2.99,2.876,2.922,The Trade Desk,TTD,Communication Services
63,2016-12-20,2.939,3.143,2.893,3.11,The Trade Desk,TTD,Communication Services
64,2016-12-21,3.122,3.122,2.984,3.036,The Trade Desk,TTD,Communication Services
65,2016-12-22,3.02,3.0915,2.95,3.032,The Trade Desk,TTD,Communication Services
66,2016-12-23,3.046,3.074,2.955,3.015,The Trade Desk,TTD,Communication Services
67,2016-12-27,3.046,3.063,2.96,2.994,The Trade Desk,TTD,Communication Services
68,2016-12-28,2.985,3.0225,2.844,2.849,The Trade Desk,TTD,Communication Services
69,2016-12-29,2.86,2.912,2.812,2.838,The Trade Desk,TTD,Communication Services
70,2016-12-30,2.835,2.873,2.693,2.767,The Trade Desk,TTD,Communication Services
71,2017-01-03,2.805,2.876,2.645,2.693,The Trade Desk,TTD,Communication Services
72,2017-01-04,2.701,2.865,2.64,2.71,The Trade Desk,TTD,Communication Services
73,2017-01-05,2.69,2.771,2.652,2.745,The Trade Desk,TTD,Communication Services
74,2017-01-06,2.751,2.79,2.69,2.77,The Trade Desk,TTD,Communication Services
75,2017-01-09,2.756,2.894,2.733,2.844,The Trade Desk,TTD,Communication Services
