,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
0,2014-03-27,28.4,28.4,27.646,27.923,Alphabet Inc. (Class C),GOOG,Communication Services
1,2014-03-28,28.06,28.3215,27.9335,27.9995,Alphabet Inc. (Class C),GOOG,Communication Services
2,2014-03-31,28.3445,28.35,27.8465,27.8485,Alphabet Inc. (Class C),GOOG,Communication Services
3,2014-04-01,27.9355,28.4225,27.9355,28.358,Alphabet Inc. (Class C),GOOG,Communication Services
4,2014-04-02,28.2553,30.2415,28.1095,28.35,Alphabet Inc. (Class C),GOOG,Communication Services
5,2014-04-03,28.4925,29.364,28.2065,28.487,Alphabet Inc. (Class C),GOOG,Communication Services
6,2014-04-04,28.7325,28.8885,27.15,27.157,Alphabet Inc. (Class C),GOOG,Communication Services
7,2014-04-07,27.037,27.424,26.3575,26.9075,Alphabet Inc. (Class C),GOOG,Communication Services
8,2014-04-08,27.13,27.75,27.0805,27.745,Alphabet Inc. (Class C),GOOG,Communication Services
9,2014-04-09,27.981,28.2685,27.6475,28.207,Alphabet Inc. (Class C),GOOG,Communication Services
10,2014-04-10,28.25,28.25,26.995,27.0475,Alphabet Inc. (Class C),GOOG,Communication Services
11,2014-04-11,26.6275,27.0,26.3265,26.53,Alphabet Inc. (Class C),GOOG,Communication Services
12,2014-04-14,26.9125,27.205,26.4781,26.626,Alphabet Inc. (Class C),GOOG,Communication Services
13,2014-04-15,26.841,26.9225,25.923,26.822,Alphabet Inc. (Class C),GOOG,Communication Services
14,2014-04-16,27.15,27.85,27.0,27.827,Alphabet Inc. (Class C),GOOG,Communication Services
15,2014-04-17,27.4405,27.475,26.5575,26.805,Alphabet Inc. (Class C),GOOG,Communication Services
16,2014-04-21,26.805,26.835,26.28,26.431,Alphabet Inc. (Class C),GOOG,Communication Services
17,2014-04-22,26.432,26.8615,26.3755,26.7405,Alphabet Inc. (Class C),GOOG,Communication Services
18,2014-04-23,26.6895,26.6935,26.3125,26.347,Alphabet Inc. (Class C),GOOG,Communication Services
19,2014-04-24,26.5035,26.5825,26.106,26.258,Alphabet Inc. (Class C),GOOG,Communication Services
20,2014-04-25,26.1255,26.235,25.771,25.809,Alphabet Inc. (Class C),GOOG,Communication Services
21,2014-04-28,25.859,25.93,25.14,25.8575,Alphabet Inc. (Class C),GOOG,Communication Services
22,2014-04-29,25.845,26.473,25.816,26.385,Alphabet Inc. (Class C),GOOG,Communication Services
23,2014-04-30,26.38,26.4,26.126,26.333,Alphabet Inc. (Class C),GOOG,Communication Services
24,2014-05-01,26.3555,26.6465,26.194,26.5675,Alphabet Inc. (Class C),GOOG,Communication Services
25,2014-05-02,26.688,26.7,26.2805,26.3965,Alphabet Inc. (Class C),GOOG,Communication Services
26,2014-05-05,26.241,26.445,26.066,26.3905,Alphabet Inc. (Class C),GOOG,Communication Services
27,2014-05-06,26.2615,26.3405,25.753,25.757,Alphabet Inc. (Class C),GOOG,Communication Services
28,2014-05-07,25.7895,25.834,25.165,25.498,Alphabet Inc. (Class C),GOOG,Communication Services
29,2014-05-08,25.423,25.8615,25.3225,25.55,Alphabet Inc. (Class C),GOOG,Communication Services
30,2014-05-09,25.5375,25.995,25.21,25.9365,Alphabet Inc. (Class C),GOOG,Communication Services
