,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
23,2015-08-06,57.4806,57.5799,56.3884,56.5657,Kraft Heinz,KHC,Consumer Staples
24,2015-08-07,56.126,56.2962,54.814,55.6437,Kraft Heinz,KHC,Consumer Staples
25,2015-08-10,56.3317,56.5941,55.7218,55.892,Kraft Heinz,KHC,Consumer Staples
26,2015-08-11,55.0551,57.0763,54.658,55.2962,Kraft Heinz,KHC,Consumer Staples
27,2015-08-12,55.197,55.5374,53.9629,54.3885,Kraft Heinz,KHC,Consumer Staples
28,2015-08-13,54.6154,54.658,53.7573,53.892,Kraft Heinz,KHC,Consumer Staples
29,2015-08-14,53.9488,54.4239,53.2729,54.197,Kraft Heinz,KHC,Consumer Staples
30,2015-08-17,53.7998,54.1899,53.5516,53.7573,Kraft Heinz,KHC,Consumer Staples
31,2015-08-18,53.7005,53.8658,53.2325,53.3247,Kraft Heinz,KHC,Consumer Staples
32,2015-08-19,53.1899,53.3956,52.424,53.0339,Kraft Heinz,KHC,Consumer Staples
33,2015-08-20,52.4949,53.0228,52.3247,52.658,Kraft Heinz,KHC,Consumer Staples
34,2015-08-21,51.9914,52.658,51.2467,51.2538,Kraft Heinz,KHC,Consumer Staples
35,2015-08-24,48.3957,51.2325,43.559,50.2609,Kraft Heinz,KHC,Consumer Staples
36,2015-08-25,50.7361,51.346,49.6439,49.7929,Kraft Heinz,KHC,Consumer Staples
37,2015-08-26,50.8637,52.5587,49.3106,52.4169,Kraft Heinz,KHC,Consumer Staples
38,2015-08-27,51.8921,53.3672,51.8566,53.3176,Kraft Heinz,KHC,Consumer Staples
39,2015-08-28,52.7644,53.3247,52.3531,52.9701,Kraft Heinz,KHC,Consumer Staples
40,2015-08-31,52.6297,52.7857,51.4666,51.5304,Kraft Heinz,KHC,Consumer Staples
41,2015-09-01,50.5162,51.4453,49.3886,49.729,Kraft Heinz,KHC,Consumer Staples
42,2015-09-02,50.2397,51.112,49.8638,51.112,Kraft Heinz,KHC,Consumer Staples
43,2015-09-03,51.4595,52.4027,50.9134,51.1758,Kraft Heinz,KHC,Consumer Staples
44,2015-09-04,50.4524,50.8425,49.7354,50.0482,Kraft Heinz,KHC,Consumer Staples
45,2015-09-08,50.9559,52.7148,50.2184,52.5304,Kraft Heinz,KHC,Consumer Staples
46,2015-09-09,52.7999,52.8353,51.0481,51.1829,Kraft Heinz,KHC,Consumer Staples
47,2015-09-10,51.1545,51.807,50.9063,51.1758,Kraft Heinz,KHC,Consumer Staples
48,2015-09-11,51.2396,52.4311,50.7786,52.3105,Kraft Heinz,KHC,Consumer Staples
49,2015-09-14,52.1261,52.9843,51.4559,52.8708,Kraft Heinz,KHC,Consumer Staples
50,2015-09-15,53.1474,53.5587,52.307,53.4665,Kraft Heinz,KHC,Consumer Staples
51,2015-09-16,53.3318,54.4026,52.6935,54.1615,Kraft Heinz,KHC,Consumer Staples
52,2015-09-17,54.3105,55.1472,53.8991,54.2041,Kraft Heinz,KHC,Consumer Staples
53,2015-09-18,53.58,54.2537,53.197,53.502,Kraft Heinz,KHC,Consumer Staples
54,2015-09-21,53.6793,54.0339,53.1616,53.3318,Kraft Heinz,KHC,Consumer Staples
55,2015-09-22,52.5871,53.0977,52.2396,52.7006,Kraft Heinz,KHC,Consumer Staples
56,2015-09-23,52.6013,52.9048,51.9524,51.9914,Kraft Heinz,KHC,Consumer Staples
57,2015-09-24,51.7715,51.8708,50.8496,51.7148,Kraft Heinz,KHC,Consumer Staples
58,2015-09-25,52.3389,52.3743,51.6155,52.0197,Kraft Heinz,KHC,Consumer Staples
59,2015-09-28,51.6368,51.963,49.6368,49.6368,Kraft Heinz,KHC,Consumer Staples
60,2015-09-29,49.7574,50.3389,48.6865,49.0766,Kraft Heinz,KHC,Consumer Staples
61,2015-09-30,49.4099,50.2113,49.261,50.0269,Kraft Heinz,KHC,Consumer Staples
62,2015-10-01,50.5446,51.041,49.4809,50.2326,Kraft Heinz,KHC,Consumer Staples
63,2015-10-02,49.7787,50.6794,49.1971,50.6439,Kraft Heinz,KHC,Consumer Staples
64,2015-10-05,51.0623,51.9488,50.6011,51.2325,Kraft Heinz,KHC,Consumer Staples
65,2015-10-06,51.268,51.807,50.9843,51.3956,Kraft Heinz,KHC,Consumer Staples
66,2015-10-07,51.5871,52.2963,51.4028,51.8779,Kraft Heinz,KHC,Consumer Staples
67,2015-10-08,51.885,52.814,51.5871,52.7857,Kraft Heinz,KHC,Consumer Staples
68,2015-10-09,52.7715,53.3459,52.4736,52.7573,Kraft Heinz,KHC,Consumer Staples
69,2015-10-12,52.7715,52.7715,51.9914,52.2821,Kraft Heinz,KHC,Consumer Staples
70,2015-10-13,52.2041,52.4311,51.8992,52.041,Kraft Heinz,KHC,Consumer Staples
71,2015-10-14,51.8566,52.6935,51.7715,52.3176,Kraft Heinz,KHC,Consumer Staples
72,2015-10-15,52.5871,53.3459,52.4254,53.3459,Kraft Heinz,KHC,Consumer Staples
73,2015-10-16,53.6722,55.3175,53.0977,54.8849,Kraft Heinz,KHC,Consumer Staples
