DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
2009-01-02,12.3533,12.5873,12.1836,12.5414,Mondelēz International,MDLZ,Consumer Staples
2009-01-05,12.4909,12.7341,12.4863,12.6698,Mondelēz International,MDLZ,Consumer Staples
2009-01-06,12.6744,12.8717,12.5716,12.7432,Mondelēz International,MDLZ,Consumer Staples
2009-01-07,12.5873,12.8304,12.5873,12.7341,Mondelēz International,MDLZ,Consumer Staples
2009-01-08,12.7019,12.8992,12.6974,12.8396,Mondelēz International,MDLZ,Consumer Staples
2009-01-09,12.8808,12.9588,12.7157,12.7432,Mondelēz International,MDLZ,Consumer Staples
2009-01-12,12.7432,13.124,12.6423,13.0873,Mondelēz International,MDLZ,Consumer Staples
2009-01-13,13.1056,13.3258,13.1056,13.2203,Mondelēz International,MDLZ,Consumer Staples
2009-01-14,13.0414,13.0919,12.7295,12.8396,Mondelēz International,MDLZ,Consumer Staples
2009-01-15,12.8992,12.9175,12.5597,12.8763,Mondelēz International,MDLZ,Consumer Staples
2009-01-16,13.0276,13.2065,12.9221,13.1377,Mondelēz International,MDLZ,Consumer Staples
2009-01-20,13.1377,13.2708,12.9198,12.9451,Mondelēz International,MDLZ,Consumer Staples
2009-01-21,13.046,13.1056,12.7708,12.9955,Mondelēz International,MDLZ,Consumer Staples
2009-01-22,12.8441,13.2616,12.7891,13.2616,Mondelēz International,MDLZ,Consumer Staples
2009-01-23,13.0735,13.1974,12.8935,13.1515,Mondelēz International,MDLZ,Consumer Staples
2009-01-26,13.2753,13.39,13.1148,13.2341,Mondelēz International,MDLZ,Consumer Staples
2009-01-27,13.3212,13.4405,13.1767,13.3717,Mondelēz International,MDLZ,Consumer Staples
2009-01-28,13.5506,13.6882,13.3992,13.5643,Mondelēz International,MDLZ,Consumer Staples
2009-01-29,13.4818,13.679,13.3886,13.4313,Mondelēz International,MDLZ,Consumer Staples
2009-01-30,13.3992,13.4313,12.7891,12.8671,Mondelēz International,MDLZ,Consumer Staples
2009-02-02,12.6928,13.0288,12.6698,12.9542,Mondelēz International,MDLZ,Consumer Staples
2009-02-03,13.0597,13.2432,12.8441,13.1836,Mondelēz International,MDLZ,Consumer Staples
2009-02-04,11.968,12.2891,11.8808,11.9772,Mondelēz International,MDLZ,Consumer Staples
2009-02-05,11.9313,12.0276,11.7524,11.9267,Mondelēz International,MDLZ,Consumer Staples
2009-02-06,11.9634,12.1423,11.89,12.0827,Mondelēz International,MDLZ,Consumer Staples
2009-02-09,12.0689,12.0827,11.8441,11.8717,Mondelēz International,MDLZ,Consumer Staples
2009-02-10,11.7983,11.8717,11.39,11.4588,Mondelēz International,MDLZ,Consumer Staples
2009-02-11,11.5414,11.601,11.3992,11.5184,Mondelēz International,MDLZ,Consumer Staples
2009-02-12,11.3625,11.6973,11.2891,11.6836,Mondelēz International,MDLZ,Consumer Staples
2009-02-13,11.6698,11.6836,11.5414,11.5597,Mondelēz International,MDLZ,Consumer Staples
2009-02-17,11.234,11.4817,11.1515,11.3395,Mondelēz International,MDLZ,Consumer Staples
2009-02-18,11.3946,11.4221,11.0964,11.1561,Mondelēz International,MDLZ,Consumer Staples
