DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
2009-01-02,13.2218,13.4241,13.1733,13.3918,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-05,13.3918,13.6831,13.3432,13.6831,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-06,13.675,14.2657,13.4727,13.942,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-07,13.8368,13.8934,13.2299,13.3189,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-08,13.2218,13.5455,13.1976,13.4403,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-09,13.3837,13.4969,12.9143,13.1814,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-12,13.1814,13.3675,12.5826,12.7687,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-13,12.7849,13.0276,12.6635,12.8415,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-14,12.5178,12.7525,12.3641,12.712,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-15,12.6959,12.8253,12.534,12.7849,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-16,13.06,13.4241,12.8982,13.3108,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-20,13.3756,13.594,12.9063,12.9143,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-21,13.1166,13.3027,12.9548,13.2299,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-22,13.0762,13.3432,12.8253,13.0762,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-23,12.7363,13.0114,12.6716,12.8982,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-26,12.9548,13.4969,12.9386,13.3513,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-27,13.5698,13.6102,13.3432,13.4241,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-28,13.6102,13.6992,13.4403,13.6021,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-29,13.4808,13.8449,13.4241,13.5698,Keurig Dr Pepper,KDP,Consumer Staples
2009-01-30,13.5698,13.594,13.0276,13.3108,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-02,13.0195,13.1005,12.7606,12.8577,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-03,12.8739,13.1733,12.7687,13.1005,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-04,13.1652,13.2866,12.5907,12.6797,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-05,12.5745,13.0924,12.5098,13.0276,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-06,12.9629,13.5293,12.9386,13.4484,Keurig Dr Pepper,KDP,Consumer Staples
2009-02-09,13.4322,13.4646,13.0519,13.1976,Keurig Dr Pepper,KDP,Consumer Staples
