DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
2009-01-02,10.7684,11.2338,10.6989,11.1435,Texas Instruments,TXN,Information Technology
2009-01-05,11.0463,11.1505,10.8239,11.0185,Texas Instruments,TXN,Information Technology
2009-01-06,11.0879,11.602,11.0254,11.4284,Texas Instruments,TXN,Information Technology
2009-01-07,11.1157,11.1227,10.6919,10.8239,Texas Instruments,TXN,Information Technology
2009-01-08,10.7823,10.8378,10.3585,10.6155,Texas Instruments,TXN,Information Technology
2009-01-09,10.6086,10.6919,10.1639,10.3932,Texas Instruments,TXN,Information Technology
2009-01-12,10.2959,10.4835,10.1153,10.2334,Texas Instruments,TXN,Information Technology
2009-01-13,10.1223,10.553,10.0875,10.3098,Texas Instruments,TXN,Information Technology
2009-01-14,10.1778,10.1987,9.6985,9.7957,Texas Instruments,TXN,Information Technology
2009-01-15,9.7471,10.2195,9.6568,10.1014,Texas Instruments,TXN,Information Technology
2009-01-16,10.282,10.4627,9.9555,10.4349,Texas Instruments,TXN,Information Technology
2009-01-20,10.3376,10.48,9.9625,10.0111,Texas Instruments,TXN,Information Technology
2009-01-21,10.1223,10.2265,9.6707,10.1153,Texas Instruments,TXN,Information Technology
2009-01-22,9.7818,10.1431,9.6707,9.9764,Texas Instruments,TXN,Information Technology
2009-01-23,9.8305,10.6433,9.6707,10.414,Texas Instruments,TXN,Information Technology
2009-01-26,10.2543,10.706,10.0382,10.2612,Texas Instruments,TXN,Information Technology
2009-01-27,10.9073,11.0324,10.5183,10.6364,Texas Instruments,TXN,Information Technology
2009-01-28,10.8165,11.0054,10.6066,10.8865,Texas Instruments,TXN,Information Technology
2009-01-29,10.8515,10.8515,10.3617,10.4597,Texas Instruments,TXN,Information Technology
2009-01-30,10.5157,10.6696,10.1518,10.4597,Texas Instruments,TXN,Information Technology
2009-02-02,10.3687,11.1243,10.2568,10.9774,Texas Instruments,TXN,Information Technology
2009-02-03,11.0894,11.3692,10.8165,11.2083,Texas Instruments,TXN,Information Technology
2009-02-04,11.2083,11.9779,11.1383,11.5091,Texas Instruments,TXN,Information Technology
2009-02-05,11.3342,11.9849,11.2713,11.782,Texas Instruments,TXN,Information Technology
2009-02-06,11.782,12.2718,11.705,12.1598,Texas Instruments,TXN,Information Technology
2009-02-09,12.1388,12.2508,11.9219,12.1038,Texas Instruments,TXN,Information Technology
2009-02-10,11.9639,12.2368,11.4532,11.5581,Texas Instruments,TXN,Information Technology
2009-02-11,11.5861,11.747,11.0999,11.3552,Texas Instruments,TXN,Information Technology
2009-02-12,11.1663,11.5861,11.0124,11.4672,Texas Instruments,TXN,Information Technology
2009-02-13,11.5441,12.1178,11.5371,11.859,Texas Instruments,TXN,Information Technology
2009-02-17,11.4742,11.5441,10.9984,11.0334,Texas Instruments,TXN,Information Technology
2009-02-18,11.1243,11.2993,10.8235,11.0894,Texas Instruments,TXN,Information Technology
2009-02-19,11.1593,11.1873,10.3547,10.4667,Texas Instruments,TXN,Information Technology
2009-02-20,10.2988,10.7325,10.1448,10.5226,Texas Instruments,TXN,Information Technology
2009-02-23,10.6416,10.6906,10.2148,10.2778,Texas Instruments,TXN,Information Technology
2009-02-24,10.3267,10.8025,10.3128,10.6976,Texas Instruments,TXN,Information Technology
2009-02-25,10.6276,10.9984,10.3967,10.7465,Texas Instruments,TXN,Information Technology
2009-02-26,10.8235,11.1243,10.1658,10.2428,Texas Instruments,TXN,Information Technology
2009-02-27,10.1378,10.3128,9.914,10.0399,Texas Instruments,TXN,Information Technology
2009-03-02,9.865,10.1728,9.5851,9.6341,Texas Instruments,TXN,Information Technology
2009-03-03,9.732,10.2008,9.6201,9.9349,Texas Instruments,TXN,Information Technology
2009-03-04,10.0749,10.5786,10.0049,10.3897,Texas Instruments,TXN,Information Technology
2009-03-05,10.1728,10.7185,10.0819,10.4247,Texas Instruments,TXN,Information Technology
2009-03-06,10.5226,10.7185,9.907,10.2918,Texas Instruments,TXN,Information Technology
2009-03-09,10.1868,10.6206,10.1728,10.2778,Texas Instruments,TXN,Information Technology
2009-03-10,10.4947,11.0474,10.3687,10.9564,Texas Instruments,TXN,Information Technology
2009-03-11,11.0054,11.1243,10.7465,10.9914,Texas Instruments,TXN,Information Technology
2009-03-12,10.9704,11.1803,10.7325,11.1523,Texas Instruments,TXN,Information Technology
2009-03-13,11.2083,11.4007,11.0684,11.3412,Texas Instruments,TXN,Information Technology
2009-03-16,11.4042,11.5301,10.9424,10.9914,Texas Instruments,TXN,Information Technology
2009-03-17,11.0054,11.5161,10.8935,11.5091,Texas Instruments,TXN,Information Technology
2009-03-18,11.4602,11.9639,11.3902,11.81,Texas Instruments,TXN,Information Technology
2009-03-19,11.9009,12.0129,11.4882,11.6141,Texas Instruments,TXN,Information Technology
2009-03-20,11.6141,11.6631,10.9424,11.0404,Texas Instruments,TXN,Information Technology
2009-03-23,11.4042,11.9009,11.1243,11.9009,Texas Instruments,TXN,Information Technology
2009-03-24,11.817,11.9569,11.5441,11.6491,Texas Instruments,TXN,Information Technology
2009-03-25,11.705,11.9989,11.2783,11.4952,Texas Instruments,TXN,Information Technology
2009-03-26,11.6631,12.1808,11.5511,12.1458,Texas Instruments,TXN,Information Technology
2009-03-27,12.0199,12.3347,11.8835,11.9779,Texas Instruments,TXN,Information Technology
2009-03-30,11.719,11.838,11.3832,11.4882,Texas Instruments,TXN,Information Technology
2009-03-31,11.6421,11.761,11.4462,11.5511,Texas Instruments,TXN,Information Technology
2009-04-01,11.3552,11.5721,11.1943,11.3692,Texas Instruments,TXN,Information Technology
2009-04-02,11.2713,11.817,11.2363,11.5231,Texas Instruments,TXN,Information Technology
2009-04-03,11.5581,11.88,11.3692,11.866,Texas Instruments,TXN,Information Technology
2009-04-06,11.733,11.74,11.3552,11.5511,Texas Instruments,TXN,Information Technology
2009-04-07,11.4112,11.74,11.2643,11.4462,Texas Instruments,TXN,Information Technology
2009-04-08,11.6771,11.887,11.3692,11.747,Texas Instruments,TXN,Information Technology
2009-04-09,11.9639,12.1598,11.859,12.0619,Texas Instruments,TXN,Information Technology
2009-04-13,11.9919,12.0899,11.719,12.0129,Texas Instruments,TXN,Information Technology
2009-04-14,11.873,12.3137,11.852,12.1248,Texas Instruments,TXN,Information Technology
2009-04-15,11.733,12.0269,11.5931,11.9009,Texas Instruments,TXN,Information Technology
2009-04-16,12.1738,12.5026,12.0689,12.4537,Texas Instruments,TXN,Information Technology
2009-04-17,12.4537,12.6776,12.2158,12.5726,Texas Instruments,TXN,Information Technology
2009-04-20,12.4117,12.4467,11.9499,12.1178,Texas Instruments,TXN,Information Technology
2009-04-21,12.3487,12.4886,11.6211,11.9709,Texas Instruments,TXN,Information Technology
2009-04-22,11.845,12.7825,11.705,12.3487,Texas Instruments,TXN,Information Technology
2009-04-23,12.4467,12.4467,11.754,12.1318,Texas Instruments,TXN,Information Technology
2009-04-24,12.2368,12.5936,12.0269,12.5096,Texas Instruments,TXN,Information Technology
2009-04-27,12.3347,12.6076,12.0409,12.2228,Texas Instruments,TXN,Information Technology
2009-04-28,12.0836,12.2878,11.9427,11.9709,Texas Instruments,TXN,Information Technology
2009-04-29,12.0765,12.4497,11.9744,12.2385,Texas Instruments,TXN,Information Technology
2009-04-30,12.3652,13.0765,12.323,12.7173,Texas Instruments,TXN,Information Technology
2009-05-01,12.7314,12.7596,12.3582,12.6399,Texas Instruments,TXN,Information Technology
2009-05-04,12.7173,13.1398,12.654,12.9286,Texas Instruments,TXN,Information Technology
2009-05-05,12.9075,12.9075,12.492,12.5765,Texas Instruments,TXN,Information Technology
2009-05-06,12.6399,13.1152,12.4286,12.8934,Texas Instruments,TXN,Information Technology
2009-05-07,13.0905,13.0905,12.1822,12.3793,Texas Instruments,TXN,Information Technology
2009-05-08,12.4286,12.5202,11.8512,12.1822,Texas Instruments,TXN,Information Technology
2009-05-11,12.0977,12.3371,11.8512,12.154,Texas Instruments,TXN,Information Technology
2009-05-12,11.809,12.2455,11.6681,11.8512,Texas Instruments,TXN,Information Technology
2009-05-13,11.7949,12.1293,11.7808,12.0202,Texas Instruments,TXN,Information Technology
2009-05-14,12.0765,12.4216,12.0061,12.3512,Texas Instruments,TXN,Information Technology
2009-05-15,12.3441,12.5342,12.1822,12.4145,Texas Instruments,TXN,Information Technology
2009-05-18,12.5202,12.6258,12.3371,12.6047,Texas Instruments,TXN,Information Technology
2009-05-19,12.5272,12.8934,12.404,12.7314,Texas Instruments,TXN,Information Technology
